Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Year,Trade Value,Trade Value Growth,Trade Value Growth Value,Trade Value Previous 1,Trade Value Previous 3,Trade Value Previous 5,Trade Value Growth 1,Trade Value Growth Value 1,Trade Value Growth 3,Trade Value Growth Value 3,Trade Value Growth 5,Trade Value Growth Value 5
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31517,Margarine,2019,20329243,-0.030006087,-628871,20958114,27626452,13553356,-3.000608738,-628871,-26.41384786,-7297209,49.99416381,6775887
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31518,Inedible Fats and Oils,2019,34165,0.005799576,197,33968,389,61180,0.579957607,197,8682.77635,33776,-44.15658712,-27015
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31519,Stearic Acid,2019,522552,3.835981676,414497,108055,36408,121880,383.5981676,414497,1335.266974,486144,328.7430259,400672
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31520,Glycerol,2019,39802,-0.779091323,-140372,180174,46830,131011,-77.90913228,-140372,-15.00747384,-7028,-69.61934494,-91209
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31521,Waxes,2019,85053,5.371488501,71704,13349,0.1,280,537.1488501,71704,100,85053,30276.07143,84773
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41601,Sausages,2019,447580,2.499890526,319696,127884,148300,162323,249.9890526,319696,201.8071477,299280,175.7341843,285257
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41602,Other Prepared Meat,2019,1264536,0.418221582,372901,891635,1500152,3454774,41.82215817,372901,-15.70614178,-235616,-63.39743208,-2190238
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,Processed Fish,2019,194530250,0.125681003,21719081,172811169,153505397,166411608,12.56810027,21719081,26.72534895,41024853,16.89704362,28118642
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41605,Processed Crustaceans,2019,258807,-0.496475619,-255184,513991,130800,266691,-49.64756192,-255184,97.8646789,128007,-2.956230244,-7884
4,Foodstuffs,417,Sugars and sugar confectionery,41701,Raw Sugar,2019,17710269,-0.890192874,-143574974,161285243,86096078,110290052,-89.0192874,-143574974,-79.42964487,-68385809,-83.94209752,-92579783
4,Foodstuffs,417,Sugars and sugar confectionery,41702,Other Sugars,2019,1213084,-0.071157573,-92933,1306017,712068,1237884,-7.115757299,-92933,70.36069589,501016,-2.003418737,-24800
4,Foodstuffs,417,Sugars and sugar confectionery,41703,Molasses,2019,93133,-0.498157149,-92449,185582,19247,1475,-49.81571489,-92449,383.8832026,73886,6214.101695,91658
4,Foodstuffs,417,Sugars and sugar confectionery,41704,Confectionery Sugar,2019,32776683,0.346726427,8438642,24338041,63005690,28605687,34.67264272,8438642,-47.97821752,-30229007,14.58100272,4170996
4,Foodstuffs,418,Cocoa and cocoa preparations,41801,Cocoa Beans,2019,1804,,,0.1,0.1,0.1,100,1804,100,1804,100,1804
4,Foodstuffs,418,Cocoa and cocoa preparations,41803,Cocoa Paste,2019,83687,-0.380238612,-51344,135031,67640,159058,-38.02386119,-51344,23.72412774,16047,-47.38585925,-75371
4,Foodstuffs,418,Cocoa and cocoa preparations,41804,Cocoa Butter,2019,26145,38.19790105,25478,667,80088,191194,3819.790105,25478,-67.35465987,-53943,-86.3254077,-165049
4,Foodstuffs,418,Cocoa and cocoa preparations,41805,Cocoa Powder,2019,1803120,-0.534894999,-2073682,3876802,1305947,1085181,-53.48949985,-2073682,38.06992167,497173,66.15845652,717939
4,Foodstuffs,418,Cocoa and cocoa preparations,41806,Chocolate,2019,120133624,0.999822447,60061479,60072145,48087248,128185802,99.98224468,60061479,149.8242861,72046376,-6.281645763,-8052178
